,loss,accuracy,val_loss,val_accuracy
0,2.478781223297119,0.6458494663238525,0.9940439462661743,0.7538699507713318
1,1.4898991584777832,0.7222653031349182,0.8227253556251526,0.792569637298584
2,1.361075520515442,0.7494181394577026,1.2560570240020752,0.7755417823791504
3,2.2713584899902344,0.7102404832839966,1.0470291376113892,0.8142414689064026
4,1.7678428888320923,0.7602792978286743,0.8866308927536011,0.8390092849731445
5,1.679320216178894,0.7552366256713867,1.0801302194595337,0.8142414689064026
6,1.7261919975280762,0.7587276697158813,1.2377831935882568,0.7801857590675354
7,1.9009110927581787,0.763770341873169,1.2580801248550415,0.7879257202148438
8,2.0973610877990723,0.7583398222923279,1.1960288286209106,0.8328173160552979
9,1.9505271911621094,0.7668735384941101,1.2977721691131592,0.8095975518226624
10,1.8366135358810425,0.7796741724014282,1.8750826120376587,0.7631579041481018
11,1.8405336141586304,0.7831652164459229,1.3587712049484253,0.806501567363739
12,1.6935923099517822,0.7816136479377747,1.2226811647415161,0.8297213912010193
13,1.7937504053115845,0.7928627133369446,1.5820398330688477,0.772445797920227
14,2.279432773590088,0.772304117679596,1.4751083850860596,0.8126934766769409
15,2.1853830814361572,0.786268413066864,2.5050604343414307,0.7461300492286682
16,2.2785661220550537,0.7750194072723389,3.397007465362549,0.7012383937835693
17,2.2959630489349365,0.7769588828086853,1.4299646615982056,0.8204334378242493
18,2.028102397918701,0.7971295714378357,1.856940746307373,0.8080495595932007
19,2.259967088699341,0.7734677791595459,1.6201159954071045,0.8080495595932007
20,2.2701823711395264,0.7788983583450317,1.8713233470916748,0.801857590675354
21,2.3834526538848877,0.7808378338813782,1.3674368858337402,0.8374612927436829
22,2.1876606941223145,0.7893716096878052,1.2689145803451538,0.8498452305793762
23,2.199310779571533,0.8068270087242126,1.7880538702011108,0.801857590675354
24,2.2058300971984863,0.8021722435951233,1.7249338626861572,0.8111454844474792
25,2.4625191688537598,0.7909231781959534,1.6521923542022705,0.8281733989715576
26,2.3836565017700195,0.7936384677886963,4.836734771728516,0.6687306761741638
27,2.3741776943206787,0.8048875331878662,3.5474894046783447,0.7198142409324646
28,2.5574896335601807,0.7827773690223694,2.033961057662964,0.8003095984458923
29,2.59669828414917,0.7963537573814392,2.8509676456451416,0.7801857590675354
30,2.5608110427856445,0.7994569540023804,5.213306427001953,0.6486068367958069
31,2.5586202144622803,0.7858805060386658,1.5512324571609497,0.8390092849731445
32,2.678567409515381,0.7936384677886963,1.801072597503662,0.8157894611358643
33,2.2990548610687256,0.8060511946678162,2.231384754180908,0.8049535751342773
34,2.5488617420196533,0.795965850353241,2.0054221153259277,0.826625406742096
35,2.4834022521972656,0.8033359050750732,1.6760777235031128,0.8250774145126343
36,2.951167345046997,0.7820015549659729,1.8332693576812744,0.8421052694320679
37,2.563398838043213,0.8079906702041626,1.7353622913360596,0.8297213912010193
38,2.761080741882324,0.7971295714378357,1.8177499771118164,0.826625406742096
39,2.2130801677703857,0.8246703147888184,1.6835029125213623,0.8250774145126343
40,2.7255120277404785,0.7905352711677551,1.9834094047546387,0.8188854455947876
41,2.433443069458008,0.8110938668251038,1.7313640117645264,0.8405572772026062
42,2.8200366497039795,0.7951900959014893,1.9662779569625854,0.8173374533653259
43,2.5910043716430664,0.7990690469741821,3.505362033843994,0.7321981191635132
44,2.4723153114318848,0.8056632876396179,1.6004835367202759,0.8436532616615295
45,2.8912811279296875,0.7920868992805481,1.6281818151474,0.8560371398925781
46,2.5847856998443604,0.801784336566925,2.3831112384796143,0.7786377668380737
47,2.746333122253418,0.793250560760498,2.1223955154418945,0.8250774145126343
48,2.8673646450042725,0.7936384677886963,1.6418973207473755,0.8343653082847595
49,2.541849374771118,0.8141970634460449,1.8481097221374512,0.8312693238258362
50,2.471149444580078,0.8200154900550842,3.144279956817627,0.7678018808364868
51,2.803145408630371,0.811481773853302,2.1956355571746826,0.8173374533653259
52,2.889601945877075,0.8033359050750732,3.6000912189483643,0.7523219585418701
53,2.5901169776916504,0.8118696808815002,2.024334192276001,0.8513931632041931
54,2.5142388343811035,0.8134212493896484,1.7801827192306519,0.8390092849731445
